,Motif,AA,0,1,2,3,4,5,6,7,8,9,10,11,12,IC_0_Final,IC_1_Final,IC_2_Final,IC_3_Final,IC_4_Final,IC_5_Final,IC_6_Final,IC_7_Final,IC_8_Final,IC_9_Final,IC_10_Final,IC_11_Final,IC_12_Final
940,ste20,A:,0.05,0.04816571,0.04817482,0.042329337,0.041636582000000005,0.043562439,0.023809524,0.041676763,0.039414973,0.04754902,0.04805776900000001,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
941,ste20,C:,0.05,0.052408286,0.04817482,0.044286763,0.043080626,0.045740561,0.023809524,0.053792100999999995,0.049578582,0.049509804000000004,0.046563745,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
942,ste20,D:,0.05,0.038931869,0.041470077,0.035233667999999996,0.029362213999999998,0.034365924,0.023809524,0.029076811,0.03321765,0.040931373,0.043824700999999994,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
943,ste20,E:,0.05,0.040429249,0.040973429,0.033031563,0.028880866,0.034123911,0.023809524,0.029076811,0.029251363,0.034803922,0.038595618,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
944,ste20,F:,0.05,0.053406539,0.052892972,0.045510154000000004,0.037545126,0.057115198,0.023809524,0.058638235999999996,0.0664353,0.07303921599999999,0.052290837,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
945,ste20,G:,0.05,0.042425755,0.044698287,0.034499632999999995,0.031287605,0.035818006,0.023809524,0.038769082,0.041398116,0.03872549,0.044073705,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
946,ste20,H:,0.05,0.045420514,0.053886268,0.052361145,0.04837545099999999,0.056631170999999994,0.023809524,0.05088442,0.061973228,0.050490195999999994,0.061503984000000005,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
947,ste20,I:,0.05,0.048664837,0.043704991,0.038169807,0.035379061,0.042352372,0.023809524,0.058880543,0.054784333,0.051960784,0.051792829000000006,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
948,ste20,K:,0.05,0.066134265,0.054879563,0.0866161,0.049578820999999995,0.06340755099999999,0.023809524,0.050642112999999996,0.035944472000000005,0.042401960999999995,0.050298805,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
949,ste20,L:,0.05,0.054404792,0.047429849,0.038169807,0.032972323,0.053484995,0.023809524,0.053549794000000005,0.06048587,0.050490195999999994,0.052041832999999996,0.05,0.05,100,99.98612344,99.98629907,99.88916590000001,99.65784974,99.95563409,3.87683037,99.95120564,99.9511407,99.97521218,99.9929497,100,100
