,Motif,AA,0,1,2,3,4,5,6,7,8,9,10,11,12,IC_0_Final,IC_1_Final,IC_2_Final,IC_3_Final,IC_4_Final,IC_5_Final,IC_6_Final,IC_7_Final,IC_8_Final,IC_9_Final,IC_10_Final,IC_11_Final,IC_12_Final
960,tos3,A:,0.05,0.049605132999999996,0.043446063,0.048358807000000004,0.06660208299999999,0.046055855,0.023809524,0.044569672000000005,0.037372905,0.03886474,0.037083437999999996,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
961,tos3,C:,0.05,0.050345508,0.048629967999999996,0.046855425,0.049891015,0.045075943,0.023809524,0.064805328,0.06073097,0.059064177999999995,0.043347532,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
962,tos3,D:,0.05,0.043682132,0.043939768,0.039839638999999996,0.037054977,0.041156296,0.023809524,0.040727459,0.045891728,0.06929174099999999,0.039589075,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
963,tos3,E:,0.05,0.039980257000000005,0.042705505,0.033074417,0.029789295,0.038706516,0.023809524,0.046106557,0.051937345,0.047046791,0.037083437999999996,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
964,tos3,F:,0.05,0.044916091,0.050604789000000004,0.059634177000000003,0.039476871000000004,0.03944145,0.023809524,0.054815574000000006,0.047265732000000005,0.054206085,0.052117264,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
965,tos3,G:,0.05,0.04195459,0.047642557,0.042345277,0.041898765,0.045075943,0.023809524,0.040215164,0.03929651,0.035540782,0.039338512,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
966,tos3,H:,0.05,0.051085884000000005,0.062453715,0.07767476799999999,0.044805038,0.068838805,0.023809524,0.052510246,0.044242924,0.053183329,0.042094713,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
967,tos3,I:,0.05,0.045162883,0.046902,0.039087948,0.037781545,0.034786869,0.023809524,0.042264344,0.052761748,0.040910253,0.065397144,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
968,tos3,K:,0.05,0.06219151,0.062700568,0.057379103,0.050133204,0.067368937,0.023809524,0.046106557,0.054135752,0.040398875,0.041092458,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
969,tos3,L:,0.05,0.05799605099999999,0.048383115,0.042846404000000005,0.037297166,0.044585987,0.023809524,0.046106557,0.050838142,0.044234210999999996,0.092708594,0.05,0.05,100,99.97842891,99.97825018,99.95032145,99.89504095,99.94733385,3.8507530610000003,99.98124126,99.96300266,99.9629469,99.92504953,100,100
