,Motif,AA,0,1,2,3,4,5,6,7,8,9,10,11,12,IC_0_Final,IC_1_Final,IC_2_Final,IC_3_Final,IC_4_Final,IC_5_Final,IC_6_Final,IC_7_Final,IC_8_Final,IC_9_Final,IC_10_Final,IC_11_Final,IC_12_Final
1140,ydl025c,A:,0.05,0.037456875,0.045908184000000005,0.032382794,0.037245772999999996,0.042626164,0.023809524,0.044867106,0.045137157000000004,0.045270612,0.045797685,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1141,ydl025c,C:,0.05,0.060128142,0.043413174000000006,0.032141131,0.05807400099999999,0.030377266,0.023809524,0.037551817,0.040648379,0.041729894,0.042274785999999995,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1142,ydl025c,D:,0.05,0.032281912,0.031936128,0.032624456,0.03038471,0.039686427999999996,0.023809524,0.03535723,0.063591022,0.059180577000000005,0.05611474599999999,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1143,ydl025c,E:,0.05,0.03326762,0.04740519,0.028032866,0.033080127,0.038461537999999997,0.023809524,0.033162643,0.047880299,0.047546788,0.045042778,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1144,ydl025c,F:,0.05,0.043124692,0.043413174000000006,0.0439826,0.043126685,0.040421362,0.023809524,0.03779566,0.039900249,0.042741528,0.045546049000000005,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1145,ydl025c,G:,0.05,0.026367669,0.041666667000000004,0.031899468,0.030874786,0.035031847000000005,0.023809524,0.04437942,0.054613466,0.053110774000000006,0.054101660999999995,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1146,ydl025c,H:,0.05,0.033021193,0.057135729,0.039632673,0.045332026,0.05977462,0.023809524,0.080468178,0.057107232,0.055892767,0.051333669000000005,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1147,ydl025c,I:,0.05,0.085263677,0.036926148,0.027066216,0.054153394,0.033072024,0.023809524,0.039746403,0.036907731,0.037177542,0.040261701000000004,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1148,ydl025c,K:,0.05,0.042631838,0.069610778,0.092556791,0.06689536900000001,0.088192063,0.023809524,0.055840039,0.057107232,0.047546788,0.048565677,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1149,ydl025c,L:,0.05,0.177180877,0.041916168,0.028999517000000002,0.043126685,0.042626164,0.023809524,0.044623262999999996,0.039650872999999996,0.04324734400000001,0.05183694,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1150,ydl025c,M:,0.05,0.073681617,0.04515968099999999,0.032382794,0.049987748,0.04556589900000001,0.023809524,0.045598634000000006,0.040149626,0.048558422000000004,0.045797685,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1151,ydl025c,N:,0.05,0.039674717000000005,0.03742515,0.029724505,0.045086988,0.06050955400000001,0.023809524,0.076079005,0.074563591,0.05538695,0.052340211,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1152,ydl025c,P:,0.05,0.033021193,0.028942116,0.028516191,0.034305317,0.074963253,0.023809524,0.044867106,0.059102244000000005,0.064997471,0.058379467000000004,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1153,ydl025c,Q:,0.05,0.0340069,0.081087824,0.06959884,0.060034305,0.057079863,0.023809524,0.052426238,0.063840399,0.060698027,0.05762456,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1154,ydl025c,R:,0.05,0.034992607,0.112275449,0.218463026,0.06689536900000001,0.085497305,0.023809524,0.104608632,0.050124688,0.051087506,0.053850025,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1155,ydl025c,S:,0.05,0.049285362,0.0499002,0.048332528,0.047537367999999997,0.04899559,0.308333333,0.048768593,0.049875312000000005,0.050581689000000006,0.05032712599999999,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
1156,ydl025c,T:,0.05,0.049285362,0.0499002,0.048332528,0.081597648,0.04899559,0.263095238,0.048768593,0.049875312000000005,0.050581689000000006,0.05032712599999999,0.05,0.05,100,99.78595822,99.91464248,99.66882314,99.949301,99.93033901,4.019253238,99.92709705,99.97302151,99.98706895,99.99351362,100,100
