,Motif,AA,0,1,2,3,4,5,6,7,8,9,10,11,12,IC_0_Final,IC_1_Final,IC_2_Final,IC_3_Final,IC_4_Final,IC_5_Final,IC_6_Final,IC_7_Final,IC_8_Final,IC_9_Final,IC_10_Final,IC_11_Final,IC_12_Final
420,kin1,A:,0.05,0.042756539,0.048072107999999995,0.043757726,0.056749577,0.05006105,0.023809524,0.049226804000000006,0.039655172,0.039906103,0.032986552,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
421,kin1,C:,0.05,0.044517102999999995,0.042814221,0.040543881000000004,0.047331562,0.042490842,0.023809524,0.06056701,0.045114943,0.06703182099999999,0.034001522,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
422,kin1,D:,0.05,0.03998994,0.041311968,0.036093942999999996,0.033808259,0.038339437999999997,0.023809524,0.045618557000000004,0.059770115,0.083202921,0.036792692,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
423,kin1,E:,0.05,0.045020120999999996,0.043064597,0.03461063,0.030910407999999997,0.045177045,0.023809524,0.053608247000000005,0.06637931,0.054512259,0.045419944000000004,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
424,kin1,F:,0.05,0.043008048,0.053830746,0.07218788599999999,0.042743299000000005,0.04420024400000001,0.023809524,0.051030927999999996,0.051436782,0.064684403,0.054808424,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
425,kin1,G:,0.05,0.035714286,0.042563845999999995,0.043510507000000004,0.041052886000000004,0.050549450999999995,0.023809524,0.035309278,0.033908046000000004,0.033646322,0.036792692,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
426,kin1,H:,0.05,0.055583500999999993,0.074611918,0.079357231,0.047814538,0.050549450999999995,0.023809524,0.049226804000000006,0.039942529,0.060511215,0.037300177999999996,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
427,kin1,I:,0.05,0.052062374,0.040560841,0.038318912000000004,0.036464622,0.048107448,0.023809524,0.040463918,0.07183908,0.036515389,0.08728749,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
428,kin1,K:,0.05,0.066901408,0.057336004,0.054882571,0.039362472999999995,0.05445665400000001,0.023809524,0.05128866,0.033045977000000004,0.035211268,0.031210353,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
429,kin1,L:,0.05,0.059859155,0.048322484000000006,0.046229913,0.041294372999999995,0.05445665400000001,0.023809524,0.044072165,0.062643678,0.041731872999999996,0.16417153,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
430,kin1,M:,0.05,0.057847082,0.047821733,0.048207664000000004,0.051436851,0.05958486,0.023809524,0.059020619,0.045977011,0.04381846599999999,0.043897488,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
431,kin1,N:,0.05,0.048289738,0.048072107999999995,0.051421508,0.122434195,0.048840049,0.023809524,0.050515464,0.037068966,0.071205008,0.040091347,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
432,kin1,P:,0.05,0.047535210999999994,0.037055582999999996,0.033868973999999996,0.027529582,0.04029304,0.023809524,0.028865979,0.037931034,0.029212311,0.035016492999999996,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
433,kin1,Q:,0.05,0.043762575,0.05132699,0.040049444,0.043226274,0.054700855,0.023809524,0.068041237,0.04454023,0.045383412000000005,0.035523979,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
434,kin1,R:,0.05,0.06111669999999999,0.059339009000000005,0.060815822,0.056266602,0.072283272,0.023809524,0.067525773,0.03591954,0.041471048999999996,0.032732809,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
435,kin1,S:,0.05,0.050301810999999995,0.050075113,0.049443758,0.078966433,0.048840049,0.46833333299999996,0.051546392,0.057471264,0.052164840999999997,0.050748540999999994,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
436,kin1,T:,0.05,0.050301810999999995,0.050075113,0.049443758,0.061337841,0.048840049,0.103095238,0.051546392,0.057471264,0.052164840999999997,0.050748540999999994,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
437,kin1,V:,0.05,0.039235412000000004,0.040811217000000004,0.037330037,0.040569911,0.047619048,0.023809524,0.055412370999999995,0.06091954,0.036776212999999995,0.073331642,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
438,kin1,W:,0.05,0.055080483,0.074361542,0.074660074,0.046848587000000004,0.047619048,0.023809524,0.03943299,0.060344827999999996,0.057642149000000004,0.036031464,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
439,kin1,Y:,0.05,0.06111669999999999,0.048572859,0.06526576,0.053851727,0.052991453,0.023809524,0.047680412,0.05862069,0.053208137999999995,0.041106317999999996,0.05,0.05,100,99.98022049,99.97373323,99.95036781,99.90355407,99.98588428,3.839546603,99.97333868,99.96004874,99.94602575,99.8180328,100,100
