YIL143C                     1.00        hidden
YLR166C                     1.00        hidden
YMR276W                     1.00        hidden
YOL146W                     1.00        hidden
YPR086W                     1.00        hidden

YER112W                     2.00        hidden
YLR438CA                    2.00        hidden
YNL298W                     2.00        hidden
YOL117W                     2.00        hidden
YOR117W                     2.00        hidden
YOR332W                     2.00        hidden
YPR165W                     2.00        hidden

YDL042C                     3.00        hidden
YDR381W                     3.00        hidden
YFR014C                     3.00        hidden
YKL166C                     3.00        hidden
YLR229C                     3.00        hidden
YPL153C                     3.00        hidden
YPL248C                     3.00        hidden

YER006W                     4.00        hidden
YHR027C                     4.00        hidden
YHR052W                     4.00        hidden
YIL021W                     4.00        hidden
YNL030W                     4.00        hidden
YOR061W                     4.00        hidden
YPR165W                     4.00        hidden

YER112W                     5.00        hidden
YKL139W                     5.00        hidden
YKL166C                     5.00        hidden
YPL037C                     5.00        hidden
YPL082C                     5.00        hidden

YAR007C                     6.00        hidden
YKL014C                     6.00        hidden
YKL171W                     6.00        hidden
YLL039C                     6.00        hidden
YLR438CA                    6.00        hidden
YMR318C                     6.00        hidden
YPL078C                     6.00        hidden
YPL153C                     6.00        hidden

YBR010W                     7.00        hidden
YLL008W                     7.00        hidden
YLR096W                     7.00        hidden
YPL248C                     7.00        hidden

CYC154                      8.00        hidden
YBR009C                     8.00        hidden
YDR381W                     8.00        hidden
YMR047C                     8.00        hidden
YPR019W                     8.00        hidden

YBR160W                     9.00        hidden
YHR052W                     9.00        hidden
YPL037C                     9.00        hidden

YDL042C                    10.00        hidden
YNL236W                    10.00        hidden
YNL298W                    10.00        hidden
YPR086W                    10.00        hidden

YBR041W                    11.00        hidden
YLR103C                    11.00        hidden
YMR308C                    11.00        hidden
YOR267C                    11.00        hidden
YPR019W                    11.00        hidden

YBL003C                    12.00        hidden
YDR244W                    12.00        hidden
YKL166C                    12.00        hidden
YLL008W                    12.00        hidden

YGR232W                    13.00        hidden
YKL014C                    13.00        hidden
YLR438CA                   13.00        hidden
YMR047C                    13.00        hidden
YPL131W                    13.00        hidden

YKL139W                    14.00        hidden
YMR318C                    14.00        hidden
YOR267C                    14.00        hidden

YHR052W                    15.00        hidden
YHR197W                    15.00        hidden
YKL145W                    15.00        hidden
YLR438CA                   15.00        hidden
YNL030W                    15.00        hidden
YNL217W                    15.00        hidden
YOR061W                    15.00        hidden

YBL071WA                   16.00        hidden
YBL103C                    16.00        hidden
YLR166C                    16.00        hidden
YMR047C                    16.00        hidden
YNL255C                    16.00        hidden
YOR332W                    16.00        hidden
YPL037C                    16.00        hidden
YPR086W                    16.00        hidden
YPR165W                    16.00        hidden

CYC154                     17.00        hidden
YCR072C                    17.00        hidden
YHR143WA                   17.00        hidden
YPL153C                    17.00        hidden
YPR135W                    17.00        hidden

YBR289W                    18.00        hidden
YER006W                    18.00        hidden
YGL181W                    18.00        hidden
YHR186C                    18.00        hidden
YKL166C                    18.00        hidden
YLR103C                    18.00        hidden
YMR318C                    18.00        hidden
YOL146W                    18.00        hidden
YPR086W                    18.00        hidden

YBR010W                    19.00        hidden
YHR143WA                   19.00        hidden
YHR197W                    19.00        hidden
YKL145W                    19.00        hidden
YKL171W                    19.00        hidden
YNL030W                    19.00        hidden

YDR244W                    20.00        hidden
YGR245C                    20.00        hidden
YIL021W                    20.00        hidden
YNL236W                    20.00        hidden
YPL235W                    20.00        hidden

YGR052W                    21.00        hidden
YKL009W                    21.00        hidden
YKL145W                    21.00        hidden
YNL207W                    21.00        hidden
YPL078C                    21.00        hidden

YFR014C                    22.00        hidden
YOR340C                    22.00        hidden

YDR388W                    23.00        hidden
YGR135W                    23.00        hidden
YMR223W                    23.00        hidden
YMR276W                    23.00        hidden
YOL004W                    23.00        hidden
YPL093W                    23.00        hidden

YHR052W                    24.00        hidden
YHR186C                    24.00        hidden
YOL117W                    24.00        hidden

YLR166C                    25.00        hidden
YMR216C                    25.00        hidden
YPL248C                    25.00        hidden

YIL021W                    26.00        hidden
YIR010W                    26.00        hidden
YKL139W                    26.00        hidden
YLR103C                    26.00        hidden

YGR245C                    27.00        hidden

YAR007C                    28.00        hidden
YMR223W                    28.00        hidden
YOR117W                    28.00        hidden

YBR289W                    29.00        hidden
YCR008W                    29.00        hidden
YGR179C                    29.00        hidden
YKL166C                    29.00        hidden

YER006W                    30.00        hidden
YER022W                    30.00        hidden
YKL139W                    30.00        hidden

YGL181W                    31.00        hidden
YKL009W                    31.00        hidden
YLR166C                    31.00        hidden

YCL029C                    32.00        hidden
YER112W                    32.00        hidden
YGR094W                    32.00        hidden
YIL004C                    32.00        hidden
YKL139W                    32.00        hidden
YMR276W                    32.00        hidden
YPL169C                    32.00        hidden

YBL103C                    33.00        hidden
YHR084W                    33.00        hidden
YPL078C                    33.00        hidden
YPL131W                    33.00        hidden

YGR052W                    34.00        hidden
YGR179C                    34.00        hidden
YMR318C                    34.00        hidden
YPL254W                    34.00        hidden

YBR009C                    35.00        hidden
YDR328C                    35.00        hidden
YMR047C                    35.00        hidden
YOL117W                    35.00        hidden

YDR477W                    36.00        hidden
YKL166C                    36.00        hidden
YLL039C                    36.00        hidden

YLR096W                    37.00        hidden
YMR308C                    37.00        hidden
YNL030W                    37.00        hidden
YNL243W                    37.00        hidden
YPL248C                    37.00        hidden

YCR072C                    38.00        hidden
YHL007C                    38.00        hidden
YKL139W                    38.00        hidden
